file	channels	sample_rate	sample_width_bytes	frames	duration_sec	size_bytes
musko.wav	1	24000	2	21480	0.895	43004
muskolo.wav	1	24000	2	26160	1.09	52364
muso.wav	1	24000	2	18360	0.765	36764
mustardo.wav	1	24000	2	26760	1.115	53564
musxo.wav	1	24000	2	18360	0.765	36764
muta.wav	1	24000	2	18120	0.755	36284
muzelo.wav	1	24000	2	22920	0.955	45884
muzeo.wav	1	24000	2	20520	0.855	41084
muziko.wav	1	24000	2	23160	0.965	46364
n.wav	1	24000	2	11280	0.47	22604
nacio.wav	1	24000	2	23520	0.98	47084
nadlo.wav	1	24000	2	18960	0.79	37964
nagxi.wav	1	24000	2	17880	0.745	35804
naiva.wav	1	24000	2	21360	0.89	42764
najbaro.wav	1	24000	2	24000	1.0	48044
najlo.wav	1	24000	2	19920	0.83	39884
najtingalo.wav	1	24000	2	30600	1.275	61244
naski.wav	1	24000	2	23880	0.995	47804
naturo.wav	1	24000	2	21960	0.915	43964
naux.wav	1	24000	2	14400	0.6	28844
nauxzi.wav	1	24000	2	22680	0.945	45404
nazo.wav	1	24000	2	18720	0.78	37484
ne.wav	1	24000	2	11880	0.495	23804
nebulo.wav	1	24000	2	21960	0.915	43964
necesa.wav	1	24000	2	27360	1.14	54764
negativa.wav	1	24000	2	28800	1.2	57644
neglekti.wav	1	24000	2	26760	1.115	53564
negxo.wav	1	24000	2	18120	0.755	36284
nek.wav	1	24000	2	15600	0.65	31244
nenia.wav	1	24000	2	22440	0.935	44924
nenial.wav	1	24000	2	23520	0.98	47084
neniam.wav	1	24000	2	24240	1.01	48524
nenie.wav	1	24000	2	21960	0.915	43964
neniel.wav	1	24000	2	23640	0.985	47324
nenies.wav	1	24000	2	28320	1.18	56684
nenio.wav	1	24000	2	22320	0.93	44684
neniom.wav	1	24000	2	23520	0.98	47084
neniu.wav	1	24000	2	23280	0.97	46604
neologismo.wav	1	24000	2	32760	1.365	65564
nepo.wav	1	24000	2	17640	0.735	35324
nepra.wav	1	24000	2	18960	0.79	37964
nepre.wav	1	24000	2	18480	0.77	37004
nervo.wav	1	24000	2	18720	0.78	37484
nervoza.wav	1	24000	2	24600	1.025	49244
nesto.wav	1	24000	2	21360	0.89	42764
neta.wav	1	24000	2	18360	0.765	36764
neto.wav	1	24000	2	18120	0.755	36284
neuxtrala.wav	1	24000	2	26160	1.09	52364
nevo.wav	1	24000	2	17160	0.715	34364
ni.wav	1	24000	2	12840	0.535	25724
nigra.wav	1	24000	2	18840	0.785	37724
nilono.wav	1	24000	2	22800	0.95	45644
nivelo.wav	1	24000	2	22800	0.95	45644
nj.wav	1	24000	2	16560	0.69	33164
nobla.wav	1	24000	2	19200	0.8	38444
nodo.wav	1	24000	2	17160	0.715	34364
nokto.wav	1	24000	2	21120	0.88	42284
nombro.wav	1	24000	2	19200	0.8	38444
nominativo.wav	1	24000	2	30840	1.285	61724
nomo.wav	1	24000	2	17640	0.735	35324
nordo.wav	1	24000	2	19440	0.81	38924
normala.wav	1	24000	2	23880	0.995	47804
normo.wav	1	24000	2	19200	0.8	38444
noto.wav	1	24000	2	18720	0.78	37484
nova.wav	1	24000	2	17400	0.725	34844
novelo.wav	1	24000	2	21360	0.89	42764
novembro.wav	1	24000	2	23520	0.98	47084
nu.wav	1	24000	2	12840	0.535	25724
nuanco.wav	1	24000	2	26280	1.095	52604
nubo.wav	1	24000	2	17040	0.71	34124
nuda.wav	1	24000	2	17280	0.72	34604
nukleo.wav	1	24000	2	22200	0.925	44444
nuko.wav	1	24000	2	17160	0.715	34364
nukso.wav	1	24000	2	19920	0.83	39884
nul.wav	1	24000	2	14040	0.585	28124
nulo.wav	1	24000	2	16800	0.7	33644
numeralo.wav	1	24000	2	26280	1.095	52604
numero.wav	1	24000	2	22200	0.925	44444
nun.wav	1	24000	2	15000	0.625	30044
nur.wav	1	24000	2	14040	0.585	28124
nutri.wav	1	24000	2	18840	0.785	37724
o.wav	1	24000	2	9120	0.38	18284
obei.wav	1	24000	2	19320	0.805	38684
objektiva.wav	1	24000	2	29160	1.215	58364
objekto.wav	1	24000	2	25200	1.05	50444
obl.wav	1	24000	2	13560	0.565	27164
obla.wav	1	24000	2	17040	0.71	34124
oblikva.wav	1	24000	2	23400	0.975	46844
observi.wav	1	24000	2	25320	1.055	50684
obstaklo.wav	1	24000	2	28320	1.18	56684
obstina.wav	1	24000	2	26520	1.105	53084
oceanio.wav	1	24000	2	29280	1.22	58604
oceano.wav	1	24000	2	26040	1.085	52124
odori.wav	1	24000	2	19560	0.815	39164
ofendi.wav	1	24000	2	23880	0.995	47804
oferi.wav	1	24000	2	20760	0.865	41564
oferti.wav	1	24000	2	24600	1.025	49244
oficiala.wav	1	24000	2	32880	1.37	65804
oficiro.wav	1	24000	2	27960	1.165	55964
ofico.wav	1	24000	2	23400	0.975	46844
ofte.wav	1	24000	2	20160	0.84	40364
ok.wav	1	24000	2	12360	0.515	24764
okazi.wav	1	24000	2	23040	0.96	46124
okcidento.wav	1	24000	2	32520	1.355	65084
oktobro.wav	1	24000	2	24360	1.015	48764
okulo.wav	1	24000	2	20280	0.845	40604
okupi.wav	1	24000	2	20400	0.85	40844
ol.wav	1	24000	2	9720	0.405	19484
oleo.wav	1	24000	2	17760	0.74	35564
olivo.wav	1	24000	2	19680	0.82	39404
ombrelo.wav	1	24000	2	21960	0.915	43964
ombro.wav	1	24000	2	17040	0.71	34124
on.wav	1	24000	2	11400	0.475	22844
ona.wav	1	24000	2	15960	0.665	31964
ondo.wav	1	24000	2	17160	0.715	34364
oni.wav	1	24000	2	16800	0.7	33644
onklo.wav	1	24000	2	19200	0.8	38444
ont.wav	1	24000	2	16680	0.695	33404
op.wav	1	24000	2	12360	0.515	24764
operacii.wav	1	24000	2	30840	1.285	61724
operacio.wav	1	24000	2	29640	1.235	59324
opero.wav	1	24000	2	18960	0.79	37964
opinii.wav	1	24000	2	25800	1.075	51644
oponi.wav	1	24000	2	22200	0.925	44444
oportuna.wav	1	24000	2	27120	1.13	54284
opozicii.wav	1	24000	2	33120	1.38	66284
opozicio.wav	1	24000	2	31920	1.33	63884
orangxo.wav	1	24000	2	22920	0.955	45884
oratoro.wav	1	24000	2	25680	1.07	51404
ordinara.wav	1	24000	2	26280	1.095	52604
ordo.wav	1	24000	2	16920	0.705	33884
ordoni.wav	1	24000	2	22440	0.935	44924
orelo.wav	1	24000	2	18360	0.765	36764
orfo.wav	1	24000	2	18480	0.77	37004
organizi.wav	1	24000	2	29400	1.225	58844
organo.wav	1	24000	2	21960	0.915	43964
orienti.wav	1	24000	2	26760	1.115	53564
oriento.wav	1	24000	2	26400	1.1	52844
originalo.wav	1	24000	2	28560	1.19	57164
origino.wav	1	24000	2	24000	1.0	48044
orkestro.wav	1	24000	2	27000	1.125	54044
ornami.wav	1	24000	2	20520	0.855	41084
oro.wav	1	24000	2	14280	0.595	28604
orta.wav	1	24000	2	18720	0.78	37484
orto.wav	1	24000	2	18480	0.77	37004
ortografio.wav	1	24000	2	32520	1.355	65084
os.wav	1	24000	2	15600	0.65	31244
oscedi.wav	1	24000	2	25800	1.075	51644
osto.wav	1	24000	2	19200	0.8	38444
ot.wav	1	24000	2	12840	0.535	25724
ovalo.wav	1	24000	2	20040	0.835	40124
ovo.wav	1	24000	2	15120	0.63	30284
pa_cxjo.wav	1	24000	2	20520	0.855	41084
pa_njo.wav	1	24000	2	19560	0.815	39164
pacienca.wav	1	24000	2	33960	1.415	67964
pacifiko.wav	1	24000	2	32400	1.35	64844
paco.wav	1	24000	2	22560	0.94	45164
pafi.wav	1	24000	2	21240	0.885	42524
pagi.wav	1	24000	2	20520	0.855	41084
pagxo.wav	1	24000	2	20400	0.85	40844
pajlo.wav	1	24000	2	20640	0.86	41324
pako.wav	1	24000	2	20400	0.85	40844
pala.wav	1	24000	2	19680	0.82	39404
palaco.wav	1	24000	2	27960	1.165	55964
palato.wav	1	24000	2	26280	1.095	52604
paliso.wav	1	24000	2	25320	1.055	50684
palmo.wav	1	24000	2	21000	0.875	42044
palpebro.wav	1	24000	2	26640	1.11	53324
palpi.wav	1	24000	2	21600	0.9	43244
palto.wav	1	24000	2	22080	0.92	44204
paneo.wav	1	24000	2	22080	0.92	44204
panico.wav	1	24000	2	26520	1.105	53084
paniko.wav	1	24000	2	24360	1.015	48764
pano.wav	1	24000	2	19560	0.815	39164
panoramo.wav	1	24000	2	26760	1.115	53564
pantalono.wav	1	24000	2	31440	1.31	62924
pantoflo.wav	1	24000	2	28440	1.185	56924
papago.wav	1	24000	2	26400	1.1	52844
papero.wav	1	24000	2	23760	0.99	47564
papilio.wav	1	24000	2	27120	1.13	54284
papo.wav	1	24000	2	20400	0.85	40844
paradizo.wav	1	24000	2	27120	1.13	54284
paradokso.wav	1	24000	2	29400	1.225	58844
paralela.wav	1	24000	2	28080	1.17	56204
paralelo.wav	1	24000	2	27720	1.155	55484
parasxuto.wav	1	24000	2	28800	1.2	57644
pardoni.wav	1	24000	2	26160	1.09	52364
parenco.wav	1	24000	2	24840	1.035	49724
parentezo.wav	1	24000	2	30240	1.26	60524
parfumo.wav	1	24000	2	25200	1.05	50444
parko.wav	1	24000	2	21120	0.88	42284
parlamento.wav	1	24000	2	33000	1.375	66044
paro.wav	1	24000	2	18600	0.775	37244
paroli.wav	1	24000	2	24120	1.005	48284
partio.wav	1	24000	2	25680	1.07	51404
parto.wav	1	24000	2	21720	0.905	43484
pasagxero.wav	1	24000	2	28680	1.195	57404
pasero.wav	1	24000	2	24960	1.04	49964
pasi.wav	1	24000	2	22320	0.93	44684
pasio.wav	1	24000	2	24720	1.03	49484
pasiva.wav	1	24000	2	26280	1.095	52604
pasko.wav	1	24000	2	23400	0.975	46844
pasporto.wav	1	24000	2	29640	1.235	59324
pasto.wav	1	24000	2	22560	0.94	45164
pastro.wav	1	24000	2	23760	0.99	47564
pasxi.wav	1	24000	2	22320	0.93	44684
pasxti.wav	1	24000	2	22200	0.925	44444
pato.wav	1	24000	2	20880	0.87	41804
patro.wav	1	24000	2	20040	0.835	40124
patrono.wav	1	24000	2	24480	1.02	49004
pauxzi.wav	1	24000	2	23400	0.975	46844
pauxzo.wav	1	24000	2	22440	0.935	44924
pavo.wav	1	24000	2	19440	0.81	38924
peco.wav	1	24000	2	20760	0.865	41564
pejzagxo.wav	1	24000	2	27360	1.14	54764
peki.wav	1	24000	2	19800	0.825	39644
pekli.wav	1	24000	2	21600	0.9	43244
peli.wav	1	24000	2	19200	0.8	38444
pelto.wav	1	24000	2	21840	0.91	43724
pelvo.wav	1	24000	2	20400	0.85	40844
pendi.wav	1	24000	2	21120	0.88	42284
pendolo.wav	1	24000	2	24000	1.0	48044
penetri.wav	1	24000	2	24600	1.025	49244
peni.wav	1	24000	2	19800	0.825	39644
peniko.wav	1	24000	2	24120	1.005	48284
pensi.wav	1	24000	2	23880	0.995	47804
pensio.wav	1	24000	2	26880	1.12	53804
pensiono.wav	1	24000	2	31200	1.3	62444
penti.wav	1	24000	2	22800	0.95	45644
pentri.wav	1	24000	2	23160	0.965	46364
per.wav	1	24000	2	14040	0.585	28124
perdi.wav	1	24000	2	21240	0.885	42524
perei.wav	1	24000	2	21000	0.875	42044
perfekta.wav	1	24000	2	28440	1.185	56924
perfidi.wav	1	24000	2	26280	1.095	52604
periodo.wav	1	24000	2	26400	1.1	52844
perlo.wav	1	24000	2	20160	0.84	40364
permesi.wav	1	24000	2	27120	1.13	54284
perono.wav	1	24000	2	22800	0.95	45644
persekuti.wav	1	24000	2	32640	1.36	65324
persiko.wav	1	24000	2	26520	1.105	53084
persisti.wav	1	24000	2	30960	1.29	61964
persono.wav	1	24000	2	26760	1.115	53564
pesi.wav	1	24000	2	21000	0.875	42044
peti.wav	1	24000	2	19440	0.81	38924
petoli.wav	1	24000	2	25680	1.07	51404
petrolo.wav	1	24000	2	24120	1.005	48284
peza.wav	1	24000	2	19320	0.805	38684
pia.wav	1	24000	2	17040	0.71	34124
piano.wav	1	24000	2	23520	0.98	47084
piceo.wav	1	24000	2	23520	0.98	47084
piedo.wav	1	24000	2	22680	0.945	45404
pigo.wav	1	24000	2	17520	0.73	35084
pijxamo.wav	1	24000	2	24120	1.005	48284
piki.wav	1	24000	2	19560	0.815	39164
pikniko.wav	1	24000	2	25800	1.075	51644
pilko.wav	1	24000	2	20640	0.86	41324
pilo.wav	1	24000	2	17520	0.73	35084
pilolo.wav	1	24000	2	23160	0.965	46364
piloto.wav	1	24000	2	24960	1.04	49964
pincxi.wav	1	24000	2	23280	0.97	46604
pinglo.wav	1	24000	2	21120	0.88	42284
pino.wav	1	24000	2	17760	0.74	35564
pinto.wav	1	24000	2	21960	0.915	43964
piocxo.wav	1	24000	2	24480	1.02	49004
pioniro.wav	1	24000	2	23640	0.985	47324
pipo.wav	1	24000	2	18360	0.765	36764
pipro.wav	1	24000	2	19560	0.815	39164
piro.wav	1	24000	2	16560	0.69	33164
pizo.wav	1	24000	2	18480	0.77	37004
placo.wav	1	24000	2	23160	0.965	46364
placxi.wav	1	24000	2	21120	0.88	42284
plado.wav	1	24000	2	20280	0.845	40604
plafono.wav	1	24000	2	27960	1.165	55964
plago.wav	1	24000	2	20160	0.84	40364
pland_umo.wav	1	24000	2	26400	1.1	52844
plando.wav	1	24000	2	22080	0.92	44204
planedo.wav	1	24000	2	25920	1.08	51884
planko.wav	1	24000	2	23880	0.995	47804
plano.wav	1	24000	2	20160	0.84	40364
planti.wav	1	24000	2	24720	1.03	49484
planto.wav	1	24000	2	24360	1.015	48764
plastiko.wav	1	24000	2	28560	1.19	57164
plasto.wav	1	24000	2	24240	1.01	48524
plata.wav	1	24000	2	21720	0.905	43484
platano.wav	1	24000	2	28560	1.19	57164
pledi.wav	1	24000	2	20400	0.85	40844
plej.wav	1	24000	2	17640	0.735	35324
plekti.wav	1	24000	2	22920	0.955	45884
plen_agxa.wav	1	24000	2	25680	1.07	51404
plen_umi.wav	1	24000	2	24480	1.02	49004
plena.wav	1	24000	2	20040	0.835	40124
plendi.wav	1	24000	2	22200	0.925	44444
pleto.wav	1	24000	2	20160	0.84	40364
plezuro.wav	1	24000	2	25320	1.055	50684
pli.wav	1	24000	2	14640	0.61	29324
pli_igi.wav	1	24000	2	23760	0.99	47564
plongxi.wav	1	24000	2	24480	1.02	49004
plori.wav	1	24000	2	19920	0.83	39884
plu.wav	1	24000	2	14640	0.61	29324
plugi.wav	1	24000	2	20640	0.86	41324
plumbo.wav	1	24000	2	22560	0.94	45164
plumo.wav	1	24000	2	19920	0.83	39884
pluraj.wav	1	24000	2	21600	0.9	43244
pluralo.wav	1	24000	2	25200	1.05	50444
plus.wav	1	24000	2	19200	0.8	38444
pluvo.wav	1	24000	2	19560	0.815	39164
po.wav	1	24000	2	12480	0.52	25004
podio.wav	1	24000	2	22800	0.95	45644
poemo.wav	1	24000	2	22200	0.925	44444
poento.wav	1	24000	2	24720	1.03	49484
poeto.wav	1	24000	2	22800	0.95	45644
poezio.wav	1	24000	2	25800	1.075	51644
pokalo.wav	1	24000	2	24480	1.02	49004
polico.wav	1	24000	2	25200	1.05	50444
politiko.wav	1	24000	2	27840	1.16	55724
poluri.wav	1	24000	2	23280	0.97	46604
poluro.wav	1	24000	2	22200	0.925	44444
polvo.wav	1	24000	2	20280	0.845	40604
pomo.wav	1	24000	2	18840	0.785	37724
ponto.wav	1	24000	2	22800	0.95	45644
popolo.wav	1	24000	2	23520	0.98	47084
populara.wav	1	24000	2	28320	1.18	56684
por.wav	1	24000	2	12840	0.535	25724
porcelano.wav	1	24000	2	33720	1.405	67484
porcio.wav	1	24000	2	26400	1.1	52844
pordo.wav	1	24000	2	20640	0.86	41324
porko.wav	1	24000	2	21240	0.885	42524
porti.wav	1	24000	2	22200	0.925	44444
portreto.wav	1	24000	2	26640	1.11	53324
posedi.wav	1	24000	2	25560	1.065	51164
post.wav	1	24000	2	19800	0.825	39644
posteno.wav	1	24000	2	26400	1.1	52844
postuli.wav	1	24000	2	27480	1.145	55004
posxo.wav	1	24000	2	20400	0.85	40844
posxto.wav	1	24000	2	22920	0.955	45884
potenco.wav	1	24000	2	26280	1.095	52604
poto.wav	1	24000	2	19920	0.83	39884
povi.wav	1	24000	2	18480	0.77	37004
pozicio.wav	1	24000	2	30120	1.255	60284
pozitiva.wav	1	24000	2	29040	1.21	58124
pra.wav	1	24000	2	13440	0.56	26924
praktiko.wav	1	24000	2	26640	1.11	53324
prava.wav	1	24000	2	19800	0.825	39644
precipa.wav	1	24000	2	26760	1.115	53564
precipe.wav	1	24000	2	26760	1.115	53564
preciza.wav	1	24000	2	28560	1.19	57164
preferi.wav	1	24000	2	26040	1.085	52124
prefikso.wav	1	24000	2	27720	1.155	55484
pregxi.wav	1	24000	2	20760	0.865	41564
prelegi.wav	1	24000	2	25560	1.065	51164
premi.wav	1	24000	2	19200	0.8	38444
premio.wav	1	24000	2	23640	0.985	47324
preni.wav	1	24000	2	20520	0.855	41084
prepari.wav	1	24000	2	26400	1.1	52844
presi.wav	1	24000	2	21720	0.905	43484
preskaux.wav	1	24000	2	24600	1.025	49244
preskribi.wav	1	24000	2	28560	1.19	57164
preta.wav	1	24000	2	20040	0.835	40124
preteksto.wav	1	24000	2	29280	1.22	58604
pretendi.wav	1	24000	2	26760	1.115	53564
preter.wav	1	24000	2	21240	0.885	42524
prezenti.wav	1	24000	2	28800	1.2	57644
prezidento.wav	1	24000	2	32520	1.355	65084
prezidi.wav	1	24000	2	27000	1.125	54044
prezo.wav	1	24000	2	19920	0.83	39884
pri.wav	1	24000	2	14280	0.595	28604
primitiva.wav	1	24000	2	28800	1.2	57644
principo.wav	1	24000	2	27000	1.125	54044
princo.wav	1	24000	2	22560	0.94	45164
printempo.wav	1	24000	2	29040	1.21	58124
privata.wav	1	24000	2	26400	1.1	52844
pro.wav	1	24000	2	13320	0.555	26684
probabla.wav	1	24000	2	25440	1.06	50924
problemo.wav	1	24000	2	24720	1.03	49484
procedi.wav	1	24000	2	27600	1.15	55244
procento.wav	1	24000	2	30360	1.265	60764
proceso.wav	1	24000	2	28320	1.18	56684
produkti.wav	1	24000	2	26400	1.1	52844
produkto.wav	1	24000	2	26040	1.085	52124
profesio.wav	1	24000	2	30840	1.285	61724
profesoro.wav	1	24000	2	31080	1.295	62204
profeto.wav	1	24000	2	26040	1.085	52124
profito.wav	1	24000	2	25920	1.08	51884
profunda.wav	1	24000	2	25800	1.075	51644
programo.wav	1	24000	2	25320	1.055	50684
progresi.wav	1	24000	2	27360	1.14	54764
projekto.wav	1	24000	2	26400	1.1	52844
prokrasti.wav	1	24000	2	30720	1.28	61484
proksim_uma.wav	1	24000	2	30960	1.29	61964
proksima.wav	1	24000	2	27360	1.14	54764
proletario.wav	1	24000	2	31800	1.325	63644
proleto.wav	1	24000	2	24480	1.02	49004
promeni.wav	1	24000	2	25320	1.055	50684
promesi.wav	1	24000	2	26520	1.105	53084
pronomo.wav	1	24000	2	24120	1.005	48284
prononci.wav	1	24000	2	28560	1.19	57164
propagandi.wav	1	24000	2	31560	1.315	63164
propagando.wav	1	24000	2	30360	1.265	60764
proponi.wav	1	24000	2	26400	1.1	52844
proporcio.wav	1	24000	2	32040	1.335	64124
propozicio.wav	1	24000	2	35760	1.49	71564
propra.wav	1	24000	2	21600	0.9	43244
prosperi.wav	1	24000	2	27120	1.13	54284
protekti.wav	1	24000	2	27360	1.14	54764
protestanto.wav	1	24000	2	36000	1.5	72044
protesti.wav	1	24000	2	29040	1.21	58124
protokolo.wav	1	24000	2	28920	1.205	57884
proverbo.wav	1	24000	2	24480	1.02	49004
provi.wav	1	24000	2	19320	0.805	38684
provinco.wav	1	24000	2	26400	1.1	52844
provizi.wav	1	24000	2	24720	1.03	49484
provizo.wav	1	24000	2	23760	0.99	47564
provizora.wav	1	24000	2	28680	1.195	57404
provoki.wav	1	24000	2	25920	1.08	51884
prozo.wav	1	24000	2	20400	0.85	40844
prudenta.wav	1	24000	2	26640	1.11	53324
pruno.wav	1	24000	2	18600	0.775	37244
prunti.wav	1	24000	2	23160	0.965	46364
prunto.wav	1	24000	2	22800	0.95	45644
pruvi.wav	1	24000	2	19200	0.8	38444
pseuxdo.wav	1	24000	2	25080	1.045	50204
psikologio.wav	1	24000	2	34800	1.45	69644
publiko.wav	1	24000	2	23520	0.98	47084
pudro.wav	1	24000	2	18600	0.775	37244
pugno.wav	1	24000	2	19200	0.8	38444
pulmo.wav	1	24000	2	19560	0.815	39164
pulvo.wav	1	24000	2	19200	0.8	38444
pulvoro.wav	1	24000	2	23760	0.99	47564
pumpi.wav	1	24000	2	21360	0.89	42764
puni.wav	1	24000	2	19320	0.805	38684
punkto.wav	1	24000	2	24120	1.005	48284
punto.wav	1	24000	2	21960	0.915	43964
pupilo.wav	1	24000	2	23400	0.975	46844
pupo.wav	1	24000	2	18360	0.765	36764
pura.wav	1	24000	2	16680	0.695	33404
purpuro.wav	1	24000	2	22800	0.95	45644
puso.wav	1	24000	2	19320	0.805	38684
pusxi.wav	1	24000	2	20280	0.845	40604
puto.wav	1	24000	2	18840	0.785	37724
putri.wav	1	24000	2	20040	0.835	40124
rabato.wav	1	24000	2	26160	1.09	52364
rabi.wav	1	24000	2	16560	0.69	33164
racia.wav	1	24000	2	23520	0.98	47084
racio.wav	1	24000	2	23400	0.975	46844
radiatoro.wav	1	24000	2	30120	1.255	60284
radiko.wav	1	24000	2	21600	0.9	43244
radio.wav	1	24000	2	20160	0.84	40364
rado.wav	1	24000	2	17880	0.745	35804
rafano.wav	1	24000	2	25200	1.05	50444
rajdi.wav	1	24000	2	20880	0.87	41804
rajto.wav	1	24000	2	21120	0.88	42284
rakedo.wav	1	24000	2	24240	1.01	48524
rakonti.wav	1	24000	2	26400	1.1	52844
rampi.wav	1	24000	2	21480	0.895	43004
rando.wav	1	24000	2	19560	0.815	39164
rango.wav	1	24000	2	19680	0.82	39404
rano.wav	1	24000	2	18120	0.755	36284
rapida.wav	1	24000	2	21360	0.89	42764
raporti.wav	1	24000	2	26040	1.085	52124
rato.wav	1	24000	2	19440	0.81	38924
rauxka.wav	1	24000	2	21240	0.885	42524
rauxpo.wav	1	24000	2	21480	0.895	43004
ravi.wav	1	24000	2	16320	0.68	32684
razi.wav	1	24000	2	18360	0.765	36764
re.wav	1	24000	2	11400	0.475	22844
re_formi.wav	1	24000	2	25800	1.075	51644
reakcio.wav	1	24000	2	29760	1.24	59564
reala.wav	1	24000	2	21360	0.89	42764
recenzi.wav	1	24000	2	28440	1.185	56924
recepto.wav	1	24000	2	28200	1.175	56444
reciproka.wav	1	24000	2	30360	1.265	60764
redakcio.wav	1	24000	2	30960	1.29	61964
redakti.wav	1	24000	2	25440	1.06	50924
redaktoro.wav	1	24000	2	28320	1.18	56684
redukti.wav	1	24000	2	24480	1.02	49004
referenco.wav	1	24000	2	29280	1.22	58604
reflekti.wav	1	24000	2	27960	1.165	55964
refuti.wav	1	24000	2	25320	1.055	50684
regali.wav	1	24000	2	24960	1.04	49964
regi.wav	1	24000	2	18360	0.765	36764
regimento.wav	1	24000	2	29880	1.245	59804
regiono.wav	1	24000	2	26160	1.09	52364
registri.wav	1	24000	2	26880	1.12	53804
registro.wav	1	24000	2	25680	1.07	51404
regno.wav	1	24000	2	18600	0.775	37244
regulo.wav	1	24000	2	22440	0.935	44924
regximo.wav	1	24000	2	23880	0.995	47804
regxo.wav	1	24000	2	18240	0.76	36524
reklami.wav	1	24000	2	23400	0.975	46844
reklamo.wav	1	24000	2	25080	1.045	50204
rekomendi.wav	1	24000	2	29280	1.22	58604
rekompenci.wav	1	24000	2	33840	1.41	67724
rekompenco.wav	1	24000	2	32640	1.36	65324
rekordo.wav	1	24000	2	24600	1.025	49244
rekt_angulo.wav	1	24000	2	31080	1.295	62204
rekta.wav	1	24000	2	20400	0.85	40844
relativa.wav	1	24000	2	27240	1.135	54524
religio.wav	1	24000	2	26040	1.085	52124
relo.wav	1	24000	2	17400	0.725	34844
remi.wav	1	24000	2	17640	0.735	35324
rendevuo.wav	1	24000	2	26280	1.095	52604
renkonti.wav	1	24000	2	29760	1.24	59564
reno.wav	1	24000	2	17400	0.725	34844
rento.wav	1	24000	2	21120	0.88	42284
renversi.wav	1	24000	2	28440	1.185	56924
reprezenti.wav	1	24000	2	33120	1.38	66284
respekti.wav	1	24000	2	28320	1.18	56684
respektiva.wav	1	24000	2	32160	1.34	64364
respondi.wav	1	24000	2	28080	1.17	56204
respubliko.wav	1	24000	2	30480	1.27	61004
resti.wav	1	24000	2	22200	0.925	44444
resto.wav	1	24000	2	21000	0.875	42044
restoracio.wav	1	24000	2	34200	1.425	68444
resumi.wav	1	24000	2	24840	1.035	49724
resumo.wav	1	24000	2	24840	1.035	49724
reto.wav	1	24000	2	18240	0.76	36524
revi.wav	1	24000	2	17280	0.72	34604
revizii.wav	1	24000	2	26880	1.12	53804
revolucii.wav	1	24000	2	33240	1.385	66524
revolucio.wav	1	24000	2	32040	1.335	64124
revuo.wav	1	24000	2	21240	0.885	42524
rezervi.wav	1	24000	2	23640	0.985	47324
rezervo.wav	1	24000	2	23640	0.985	47324
rezigni.wav	1	24000	2	25800	1.075	51644
rezisti.wav	1	24000	2	26880	1.12	53804
rezolucio.wav	1	24000	2	33120	1.38	66284
rezoni.wav	1	24000	2	24960	1.04	49964
rezulti.wav	1	24000	2	26040	1.085	52124
ribeli.wav	1	24000	2	23640	0.985	47324
ribo.wav	1	24000	2	17520	0.73	35084
ricevi.wav	1	24000	2	24720	1.03	49484
ricxa.wav	1	24000	2	18480	0.77	37004
ridi.wav	1	24000	2	18360	0.765	36764
rifugxi.wav	1	24000	2	24720	1.03	49484
rifuzi.wav	1	24000	2	24840	1.035	49724
rigardi.wav	1	24000	2	24480	1.02	49004
rigida.wav	1	24000	2	22680	0.945	45404
rikolti.wav	1	24000	2	25920	1.08	51884
rilati.wav	1	24000	2	23760	0.99	47564
rimarki.wav	1	24000	2	26040	1.085	52124
rimedo.wav	1	24000	2	23160	0.965	46364
rimeno.wav	1	24000	2	22440	0.935	44924
rimo.wav	1	24000	2	17880	0.745	35804
ringo.wav	1	24000	2	18480	0.77	37004
ripari.wav	1	24000	2	24120	1.005	48284
ripeti.wav	1	24000	2	23640	0.985	47324
ripo.wav	1	24000	2	17520	0.73	35084
ripozi.wav	1	24000	2	25080	1.045	50204
riprocxi.wav	1	24000	2	26280	1.095	52604
riski.wav	1	24000	2	22320	0.93	44684
ritmo.wav	1	24000	2	19560	0.815	39164
riveli.wav	1	24000	2	23640	0.985	47324
riverenci.wav	1	24000	2	29040	1.21	58124
rivero.wav	1	24000	2	21720	0.905	43484
rivoluo.wav	1	24000	2	25440	1.06	50924
rizo.wav	1	24000	2	18600	0.775	37244
robo.wav	1	24000	2	17880	0.745	35804
roko.wav	1	24000	2	18600	0.775	37244
rolo.wav	1	24000	2	17280	0.72	34604
romano.wav	1	24000	2	21840	0.91	43724
rompi.wav	1	24000	2	21120	0.88	42284
rondo.wav	1	24000	2	19200	0.8	38444
ronki.wav	1	24000	2	22200	0.925	44444
roso.wav	1	24000	2	19560	0.815	39164
rosti.wav	1	24000	2	22560	0.94	45164
rozo.wav	1	24000	2	18720	0.78	37484
rubando.wav	1	24000	2	22560	0.94	45164
rubo.wav	1	24000	2	17400	0.725	34844
rubriko.wav	1	24000	2	22560	0.94	45164
rugxa.wav	1	24000	2	18600	0.775	37244
ruino.wav	1	24000	2	20880	0.87	41804
ruli.wav	1	24000	2	18120	0.755	36284
rulo.wav	1	24000	2	17160	0.715	34364
rusto.wav	1	24000	2	20280	0.845	40604
ruza.wav	1	24000	2	18720	0.78	37484
sabato.wav	1	24000	2	27600	1.15	55244
sablo.wav	1	24000	2	21480	0.895	43004
sagaca.wav	1	24000	2	29280	1.22	58604
